"Date","Treat","Loc","Presence","Julian","Tairmin","Tairmax","Snowmed","Wind","Cover","density","mean.subniv","median.subniv","min.subniv"
2016-12-14,"0","A",1,14,-16.8998333333333,-7.96883333333333,21.0083333333333,0.0257638888888889,"Dec",0.0959053003263722,-3.60522352430556,-3.04883680555556,-5.38875
2016-12-15,"0","A",1,15,-19.613,-10.8205,20.8166666666666,0.000972222222222221,"Dec",0.100541350225715,-4.76826171875,-4.31704861111111,-5.883125
2016-12-16,"0","A",1,16,-14.1735,-10.6611538461538,20.2083333333333,0,"Dec",0.106766850859455,-3.89111842105263,-3.7934962406015,-4.70375
2016-12-17,"0","A",1,17,NA,NA,NA,NA,"Dec",NA,NA,NA,NA
2016-12-18,"0","A",1,18,NA,NA,NA,NA,"Dec",NA,NA,NA,NA
2016-12-19,"0","A",1,19,-12.4423333333333,-9.87333333333333,27.0166666666667,0.00981481481481482,"Dec",0.120828385700522,-2.12006425233645,-1.68794392523364,-2.4875
2016-12-20,"0","A",1,20,-10.484,0.539666666666667,25.8291666666667,0.0727777777777778,"Dec",0.1319340747371,-1.39750434027778,-1.22692708333333,-2.421875
2016-12-21,"0","A",1,21,-3.66566666666667,1.281,24.4291666666666,0,"Dec",0.139872796160337,-0.755080295138889,-0.714010416666667,-1.011875
2016-12-22,"0","A",1,22,-5.974,2.6745,23.9291666666667,0,"Dec",0.144025591556791,-0.452821180555556,-0.478038194444444,-0.96625
2016-12-23,"0","A",1,23,-3.75266666666667,2.14416666666667,23.8916666666667,0,"Dec",0.139073375829365,-0.450496961805556,-0.494965277777778,-0.8725
2016-12-24,"0","A",1,24,0.268833333333333,2.4025,24.2875,0,"Dec",0.116428906171763,-0.0988259548611111,-0.154895833333333,-0.1775
2016-12-25,"0","A",1,25,0.1825,1.77483333333333,22.4375,0,"Dec",0.116621641826635,-0.0431727430555556,-0.119340277777778,-0.0825
2016-12-26,"0","A",1,26,-4.9935,5.53233333333333,18.7958333333333,0.213055555555556,"Dec",0.109397425190376,-0.259403211805556,-0.296145833333333,-1.564375
2016-12-27,"0","A",1,27,-10.2515,-1.4865,18.2708333333333,0.00680555555555557,"Dec",0.139544896316509,-1.70964626736111,-1.66376736111111,-3.286875
2016-12-28,"0","A",1,28,-9.8195,3.19633333333333,17.325,0.00631944444444445,"Dec",0.133886754046578,-1.19866319444444,-1.22498263888889,-3.235625
2016-12-29,"0","A",1,29,-2.63333333333333,1.08133333333333,17.3791666666667,0.0167361111111111,"Dec",0.0757931987152524,-0.636117621527778,-0.605121527777778,-1.533125
2016-12-30,"0","A",1,30,-6.13566666666667,-0.859333333333333,18.8125,0,"Dec",0.0819698234986706,-1.60648654513889,-1.53637152777778,-2.818125
2016-12-31,"0","A",1,31,-6.061,2.379,21.1625,0,"Dec",0.0935119495636677,-0.950314670138889,-0.897951388888889,-2.954375
2017-01-01,"0","A",1,32,-9.159,2.66733333333333,18.8125,0.00138888888888889,"Dec",0.111438857066931,-1.85872178819444,-1.77706597222222,-4.000625
2017-01-02,"0","A",1,33,-7.28833333333333,3.04533333333333,19.2541666666667,0,"Dec",0.111593387817426,-0.851942274305556,-0.806493055555556,-3.22
2017-01-03,"0","A",1,34,-10.2373333333333,1.28116666666667,19.2583333333333,0.00395833333333333,"Dec",0.0977327707462697,-0.600375434027778,-0.54484375,-4.96125
2017-01-04,"0","A",1,35,-15.3336666666667,-10.1236666666667,19.275,0.0126388888888889,"Dec",0.130103836921391,-7.21498046875,-6.38706597222222,-9.170625
2017-01-05,"0","A",1,36,-17.495,-12.0975,19.3083333333334,0.00479166666666667,"Dec",0.113370137997323,-8.86194661458333,-8.26578125,-11.0325
2017-01-06,"0","A",1,37,-19.0976666666667,-12.2971666666667,19.225,0.00284722222222222,"Dec",0.115667735477365,-10.4748459201389,-10.0977951388889,-12.251875
2017-01-07,"0","A",1,38,-19.1671666666667,-7.62616666666667,19.725,0.001875,"Dec",0.0930245959602109,-9.55212239583333,-9.37829861111111,-12.376875
2017-01-08,"0","A",1,39,-18.6266666666667,-8.653,21.0708333333333,0,"Dec",0.0913151571543151,-8.98646701388889,-8.92239583333333,-12.208125
2017-01-09,"0","A",1,40,-8.28266666666667,-2.30933333333333,19.4625,0,"Dec",0.101464447575189,-3.92629123263889,-4.05975694444444,-6.778125
2017-01-10,"0","A",1,41,-8.19516666666667,5.53466666666667,20.1625,0.058125,"Dec",0.0655897911327659,-0.869299045138889,-0.845989583333333,-5.27875
2017-01-11,"0","A",1,42,-8.26083333333333,1.07883333333333,21.45,0.003125,"Dec",0.108207015897795,-3.17490668402778,-3.33848958333333,-5.638125
2017-01-12,"0","A",1,43,-9.61366666666667,-3.65083333333333,18.225,0,"Dec",0.0619322355212392,-4.68653428819444,-4.58546875,-6.17375
2017-01-13,"0","A",1,44,-13.7658333333333,-9.62583333333333,19.4416666666666,0,"Dec",0.0597273677234874,-6.99454268292683,-6.72543554006969,-8.3875
2017-01-14,"0","A",1,45,-10.3981666666667,-0.08,20.6291666666667,0,"Dec",0.0653268613506952,-4.62307942708333,-4.70967013888889,-7.130625
2017-01-15,"0","A",1,46,-11.8585,3.26166666666667,20.9541666666667,0,"Dec",NA,-4.19970269097222,-4.33897569444444,-7.83
2017-01-16,"0","A",1,47,-5.62033333333333,0.926,19.8666666666666,0,"Dec",NA,-1.10896484375,-1.09984375,-4.0325
2017-01-17,"0","A",1,48,0.634,1.828,19.075,0,"Dec",NA,0.100533854166667,0.0133333333333333,-0.059375
2017-01-18,"0","A",1,49,-0.136333333333333,2.21866666666667,19.4625,0,"Dec",NA,0.0958919270833333,0.0726736111111111,-0.271875
2017-01-19,"0","A",1,50,0.284,2.82463414634146,19.6833333333333,0,"Dec",0.0886179336473357,0.262831932773109,0.191176470588235,-0.088
2017-01-20,"0","A",1,51,1.23533333333333,3.031,19.8041666666666,0,"Dec",0.144038068480061,0.567641059027778,0.469236111111111,0.19625
2017-01-21,"0","A",1,52,1.47633333333333,6.8145,20.6333333333334,0,"Dec",0.125665301050023,1.29519876325088,1.36485865724382,0.309375
2017-01-22,"0","A",1,53,2.1965,5.54516666666667,16.4166666666667,0,"Dec",0.0646507643730853,1.416484375,1.39399305555556,0.61875
2017-01-23,"0","A",1,54,1.82216666666667,4.7245,18.2333333333333,0,"Dec",0.0664078201818615,1.06020182291667,1.03817708333333,0.4
2017-01-24,"0","A",1,55,0.3215,3.28683333333333,18.8958333333333,0,"Dec",0.0811002775565763,0.564704861111111,0.533402777777778,-0.150625
2017-01-25,"0","A",1,56,0.155666666666667,0.754666666666667,18.9625,0,"Dec",0.0602974205085873,-0.128665865384615,-0.133461538461538,-0.17
2017-01-26,"0","A",1,57,-1.885,1.23883333333333,19.1511904761905,0,"Dec",0.0712787485642712,NA,NA,NA
2017-01-27,"0","A",1,58,-5.66966666666667,0.743,19.3541666666667,0,"Dec",0.0720883716730661,NA,NA,NA
2017-01-28,"0","A",1,59,-5.2715,-0.391333333333333,18.3916666666667,0,"Dec",0.0709669370467632,NA,NA,NA
2017-01-29,"0","A",1,60,-8.4625,-1.67616666666667,19.7458333333334,0,"Dec",0.077782806479731,NA,NA,NA
2017-01-30,"0","A",1,61,-12.9603333333333,-0.237833333333333,19.7291666666667,0,"Dec",0.0757208191313452,-1.8953125,-1.9574,-3.908125
2017-01-31,"0","A",1,62,0.0793333333333333,3.91716666666667,19.4583333333333,0,"Dec",0.0673707537667857,0.00294143356643356,-0.0144755244755245,-0.43875
2017-02-01,"0","A",1,63,-9.29816666666667,2.8775,17.2,0.00280797101449275,"Dec",0.0899124919194655,-0.655675276752767,-0.438154981549815,-3.014
2017-02-02,"0","A",0,64,-11.9545,-5.3455,17.6083333333333,0.0117361111111111,"Dec",0.105059797725635,-4.39229817708333,-4.38392361111111,-5.918125
2017-02-03,"0","A",0,65,-11.2165,2.35633333333333,19.1125,0,"Dec",0.0789963315828522,-3.22901258680556,-3.07027777777778,-5.3125
2017-02-04,"0","A",0,66,-13.585,1.04033333333333,18.85,0,"Dec",0.0812305134704249,-3.06674913194444,-2.97484375,-6.501875
2017-02-05,"0","A",0,67,-5.83633333333333,6.767,17.4083333333333,0,"Dec",0.0784595552130391,-0.852061631944444,-0.863645833333333,-2.419375
2017-02-06,"0","A",0,68,-7.8615,8.73833333333333,17.7541666666667,0,"Dec",0.078756654881287,-0.786736111111111,-0.770017361111111,-3.763125
2017-02-07,"0","A",0,69,-1.34833333333333,2.4205,16.8708333333334,0,"Dec",0.0804740622298368,0.210727835849787,0.257630662020906,-0.556666666666667
2017-02-08,"0","A",0,70,-8.95083333333333,-0.164833333333333,17.55,0,"Dec",0.10240061231036,-1.78636935763889,-1.57262152777778,-5.048125
2017-02-09,"0","A",0,71,-11.0945,1.02966666666667,17.5541666666667,0,"Dec",0.11300243378416,-3.75656901041667,-3.57550347222222,-6.845625
2017-02-10,"0","A",0,72,-5.91816666666667,9.15383333333333,17.0666666666667,0,"Dec",0.0997612199119224,-0.585401475694444,-0.596927083333333,-3.97375
2017-02-11,"0","A",0,73,1.15933333333333,6.64783333333333,16,0,"Dec",0.0955704948671284,1.324140625,1.42810763888889,0.21625
2017-02-12,"0","A",0,74,-0.704333333333333,6.20366666666667,17.8333333333333,0.0186805555555556,"Dec",0.0880900345855689,1.24587890625,1.43840277777778,-0.5675
2017-02-13,"0","A",0,75,-3.44116666666667,11.7795,17.7041666666667,0,"Dec",0.0953670863278079,1.54350260416667,1.56671875,-1.93125
2017-02-14,"0","A",0,76,-0.249833333333333,10.1598333333333,16.875,0.00902777777777778,"Dec",0.0879650107647614,2.25868055555556,2.30539930555556,-0.360625
2017-02-15,"0","A",0,77,-3.62133333333333,5.11566666666667,14.3375,0,"Dec",0.0864458564635324,0.217879774305556,0.216684027777778,-2.07875
2017-02-16,"0","A",0,78,-1.61683333333333,8.48716666666667,14.3083333333333,0,"Dec",0.092716937365455,1.12508463541667,1.09833333333333,-1.03625
2017-02-17,"0","A",0,79,-3.23866666666667,20.9755,15.3291666666667,0,"Dec",NA,4.25006293402778,4.19918402777778,-1.738125
2017-02-18,"0","A",0,80,0.328833333333333,22.9118333333333,15.0916666666667,0,"Dec",NA,6.69966145833333,6.73807291666667,0.333125
2017-02-19,"0","A",0,81,-2.33166666666667,23.0163333333333,16.025,0,"Dec",NA,5.56319444444444,5.59036458333333,-1.23625
2017-02-20,"0","A",0,82,1.98216666666667,19.2668333333333,15.5208333333333,0,"Dec",NA,7.03327690972222,7.10095486111111,1.62375
2017-02-21,"0","A",0,83,5.02583333333333,19.5013333333333,17.225,0,"Dec",NA,9.24520833333333,9.24427083333333,4.636875
2017-02-22,"0","A",0,84,7.4785,25.3415,17.9875,0,"Dec",NA,11.3688758680556,11.4100868055556,6.31
2017-02-23,"0","A",0,85,0.509333333333333,7.7995,18.3833333333334,0,"Dec",NA,5.65619357638889,5.64123263888889,0.03875
2017-02-24,"0","A",0,86,-3.025,0.596166666666667,16.55,0,"Dec",NA,0.868342013888889,0.799826388888889,-1.598125
2017-02-25,"0","A",0,87,-7.63916666666667,-0.822333333333333,16.5125,0.00173611111111111,"Dec",NA,-1.71319661458333,-1.56744791666667,-3.919375
2017-02-26,"0","A",0,88,-5.91566666666667,11.095,16.9208333333333,0,"Dec",NA,1.42312065972222,1.33793402777778,-3.17375
2017-02-27,"0","A",0,89,-5.2005,15.1426666666667,18.3958333333333,0,"Dec",NA,3.05735026041667,3.01876736111111,-2.62625
2017-02-28,"0","A",0,90,2.38116666666667,9.60766666666667,16.6125,0,"Dec",NA,5.46550564236111,5.43046875,2.446875
2017-03-01,"0","A",0,91,-3.5125,5.67466666666667,16.55,0,"Dec",NA,1.67304470486111,1.65095486111111,-1.009375
2017-03-02,"0","A",0,92,-5.038,0.719666666666667,16.4208333333333,0,"Dec",NA,-0.387847222222222,-0.387847222222222,-2.69
2017-03-03,"0","A",0,93,-9.75783333333333,1.86933333333333,17.9875,0,"Dec",NA,-2.29327039930556,-2.2365625,-6.38
2017-03-04,"0","A",0,94,-2.7235,6.33416666666667,17.2416666666667,0,"Dec",NA,0.468530815972222,0.416319444444444,-1.731875
2017-03-05,"0","A",0,95,-0.9585,17.3366666666667,17.0625,0,"Dec",NA,4.29972005208333,4.22802083333333,-0.46125
2017-03-06,"0","A",0,96,9.14316666666667,15.9435,17.6375,0,"Dec",NA,8.906953125,8.89222222222222,7.036875
2017-03-07,"0","A",0,97,2.68333333333333,14.4951666666667,16.4333333333334,0.355763888888889,"Dec",NA,5.72442708333333,5.66699652777778,1.68125
2017-03-08,"0","A",0,98,0.630666666666667,7.87233333333333,14.0875,0.285845228000754,"Dec",NA,2.95497377622378,2.9711013986014,-0.0025
2017-03-09,"0","A",0,99,-0.899,8.44916666666667,15.4333333333334,0,"Dec",NA,2.43608506944444,2.43996527777778,-0.10625
2017-03-10,"0","A",0,100,-7.07616666666667,2.95186440677966,16.875,0,"Dec",NA,-0.552020905923345,-0.409878048780488,-4.783125
2017-03-11,"0","A",0,101,-9.819,-0.9215,17.075,0,"Dec",NA,-3.19577256944444,-3.07989583333333,-6.818125
2017-03-12,"0","A",0,102,-7.7405,4.8585,18.5625,0,"Dec",NA,-1.20866319444444,-1.14258680555556,-5.28625
2017-03-13,"0","A",0,103,-6.57383333333333,-2.89483333333333,16.8291666666667,0,"Dec",0.0615074898889359,-0.865201822916667,-0.670538194444444,-1.38
2017-03-14,"0","A",0,104,-11.3348333333333,5.10783333333333,18.5708333333333,0,"Dec",0.0591049016727114,-0.946085069444444,-0.78171875,-2.996875
2017-03-15,"0","A",0,105,-11.0675,9.58816666666667,16.1375,0,"Dec",0.0586038365048556,-0.843292100694444,-0.807552083333333,-4.69375
2017-03-16,"0","A",0,106,-9.55683333333333,6.803,17.5041666666666,0,"Dec",0.0453758380553511,0.156846788194444,0.131475694444444,-5.609375
2017-03-17,"0","A",0,107,0.4145,13.7235,16.5,0.00305555555555555,"Dec",0.0506399017298762,3.28601345486111,3.35017361111111,-0.05875
2017-03-18,"0","A",0,108,-0.929166666666667,7.25216666666667,18.3833333333333,0.000902777777777779,"Dec",NA,3.07613498263889,3.09305555555556,-0.06625
2017-03-19,"0","A",0,109,-3.96433333333333,19.6315,17.4,0,"Dec",NA,5.99070746527778,6.04758680555556,-1.82875
2017-03-20,"0","A",0,110,0.9085,21.241,16.3708333333334,0,"Dec",NA,8.75202907986111,8.65793402777778,1.68625
2017-03-21,"0","A",0,111,-0.367333333333333,18.1943333333333,17.7458333333334,0,"Dec",NA,6.81468098958333,6.78668402777778,1.15
2017-03-22,"0","A",0,112,-4.62666666666667,14.3571666666667,17.4,0,"Dec",NA,3.61048611111111,3.61048611111111,-1.31
2017-03-23,"0","A",0,113,-1.933,9.13233333333333,17.0291666666666,0.000694444444444446,"Dec",NA,3.51267795138889,3.44784722222222,-0.184375
2017-03-24,"0","A",0,114,3.81816666666667,19.285,16.0541666666667,0.000833333333333333,"Dec",NA,7.72746961805556,7.81829861111111,3.7625
2017-03-25,"0","A",0,115,2.5185,4.25333333333333,16.4333333333334,0,"Dec",NA,3.59724609375,3.60064236111111,2.7675
2017-03-26,"0","A",0,116,4.03333333333333,8.306,17.5541666666667,0,"Dec",NA,5.53520833333333,5.50717013888889,3.8975
2017-03-27,"0","A",0,117,5.02916666666667,9.4015,16.4583333333333,0,"Dec",NA,6.65445529513889,6.67206597222222,4.734375
2017-03-28,"0","A",0,118,4.227,17.3398333333333,17.3291666666667,0,"Dec",NA,8.79630208333333,8.82722222222222,4.52375
2017-03-29,"0","A",0,119,-0.521333333333333,9.45033333333333,16.7833333333333,0,"Dec",NA,4.84185112847222,4.84310763888889,1.38
2017-03-30,"0","A",0,120,3.02,4.53766666666667,16.1791666666666,0,"Dec",NA,3.67272786458333,3.67493055555556,3.044375
2017-03-31,"0","A",0,121,0.234666666666667,8.48983333333333,16.3916666666667,0,"Dec",NA,3.74731987847222,3.72708333333333,1.45875
2016-12-01,"3","A",0,1,3.851,7.43216666666667,13.3833333333333,0,"Dec",0.0933069353008751,4.8859765625,4.88717013888889,3.176875
2016-12-02,"3","A",0,2,2.083,4.6315,13.5125,0,"Dec",NA,3.65598307291667,3.59378472222222,2.406875
2016-12-03,"3","A",0,3,1.15483333333333,3.04866666666667,13.4791666666667,0,"Dec",NA,2.45370209059233,2.41966898954704,1.5675
2016-12-04,"3","A",0,4,-0.884166666666667,2.47783333333333,13.6958333333334,0,"Dec",NA,0.588246527777778,0.563263888888889,-0.201875
2016-12-05,"3","A",0,5,1.716,3.14183333333333,14.0125,0,"Dec",0.0740886733016235,1.6210350177305,1.64336879432624,0.145
2016-12-06,"3","A",1,6,-1.5035,4.13666666666667,13.7333333333333,0,"Dec",0.0595636717042752,1.85012369791667,1.895625,-0.513125
2016-12-07,"3","A",1,7,-4.93633333333333,-2.15533333333333,13.7625,0,"Dec",0.0709750525948332,-1.68868706597222,-1.65237847222222,-3.31375
2016-12-08,"3","A",1,8,-7.04966666666667,-2.30033333333333,14.9416666666667,0,"Dec",0.0687987203070025,-2.37961588541667,-2.40776041666667,-4.1975
2016-12-09,"3","A",1,9,-5.44066666666667,-0.241333333333333,14.8166666666667,0,"Dec",0.0922271976583625,-1.92746527777778,-1.88814236111111,-3.614375
2016-12-10,"3","A",1,10,-8.04016666666667,-2.97333333333333,14.4666666666667,0,"Dec",0.0684201646588369,-3.34725477430556,-3.47895833333333,-5.79375
2016-12-11,"3","A",1,11,-5.98466666666667,0.367166666666667,17.8333333333333,0,"Dec",0.115853267058067,-1.20009114583333,-1.23897569444444,-3.279375
2016-12-12,"3","A",1,12,-11.912,-0.998166666666667,18.2041666666667,0,"Dec",0.111478763153859,-1.45544487847222,-1.38215277777778,-3.364375
2016-12-13,"3","A",1,13,-12.6833333333333,-6.85466666666667,17.9458333333333,0,"Dec",0.112785360091979,-3.18080512152778,-3.04375,-4.55875
2016-12-14,"3","A",1,14,-14.1888333333333,-5.87616666666667,18.4125,0,"Dec",0.109426233139979,-3.83138671875,-3.76555555555556,-5.6075
2016-12-15,"3","A",1,15,-16.9521666666667,-8.6005,17.9875,0,"Dec",0.116355011750677,-5.28414713541667,-5.14748263888889,-6.75875
2016-12-16,"3","A",1,16,-13.2946666666667,-5.85033333333333,18.55,0,"Dec",0.116311596286693,-3.47627622377622,-3.40958041958042,-5.434375
2016-12-17,"3","A",1,17,-11.545,-6.70933333333333,21.9958333333334,0,"Dec",0.125889538640121,-1.85610460069444,-1.84112847222222,-2.275625
2016-12-18,"3","A",1,18,-20.4015,-10.953,25.0666666666666,0,"Dec",0.125586821791812,-2.28084201388889,-2.17706597222222,-3.136875
2016-12-19,"3","A",1,19,-20.1891666666667,-7.45966666666667,24.0375,0,"Dec",0.135803649312218,-2.64115418118467,-2.57710801393728,-3.3575
2016-12-20,"3","A",1,20,-7.95883333333333,3.03616666666667,22.6458333333333,0,"Dec",0.150480097386437,-0.995720486111111,-0.958854166666667,-2.044375
2016-12-21,"3","A",1,21,-1.12466666666667,4.34916666666667,21.3833333333334,0,"Dec",0.15979622055496,-0.482680121527778,-0.497083333333333,-0.731875
2016-12-22,"3","A",1,22,-3.523,4.72333333333333,20.6833333333334,0,"Dec",0.166627512552508,-0.231525607638889,-0.213315972222222,-0.638125
2016-12-23,"3","A",1,23,-1.2675,4.18533333333333,20.4958333333334,0,"Dec",0.162115620452445,-0.273224826388889,-0.257413194444444,-0.64125
2016-12-24,"3","A",1,24,1.90266666666667,4.33683333333333,18.6458333333333,0,"Dec",0.15165678079893,-0.140907118055556,-0.137291666666667,-0.1925
2016-12-25,"3","A",1,25,0.4065,3.29466666666667,16.9083333333334,0,"Dec",0.15475789581972,-0.111766493055556,-0.129392361111111,-0.154375
2016-12-26,"3","A",1,26,-2.4795,8.657,14.2916666666667,0,"Dec",0.143875155986526,0.259893663194444,0.118385416666667,-1.273125
2016-12-27,"3","A",1,27,-8.38633333333333,0.562166666666667,14.6166666666666,0,"Dec",0.174431120395636,-1.35161458333333,-1.28366319444444,-4.301875
2016-12-28,"3","A",1,28,-7.79716666666667,5.745,15.0083333333333,0,"Dec",0.154553337958266,-0.777250434027778,-0.766319444444444,-4.055625
2016-12-29,"3","A",1,29,-0.1385,3.6355,14.1,0,"Dec",0.0934200448703659,0.219553571428571,0.222160278745645,-0.430625
2016-12-30,"3","A",1,30,-3.5745,1.99016666666667,13.7291666666667,0,"Dec",0.112319803671168,-0.590282118055556,-0.536579861111111,-1.868125
2016-12-31,"3","A",1,31,-3.55283333333333,3.891,13.2958333333334,0,"Dec",0.148839608847968,0.214904513888889,0.0725347222222222,-1.8325
2017-01-01,"3","A",1,32,-6.98966666666667,4.98666666666667,14.0666666666667,0,"Dec",0.149036267670969,-0.878079427083333,-0.840086805555555,-3.774375
2017-01-02,"3","A",1,33,-5.31116666666667,5.51333333333333,13.5166666666667,0,"Dec",0.158962097751025,0.106974826388889,0.0728819444444444,-2.8875
2017-01-03,"3","A",1,34,-7.90683333333333,3.64766666666667,13.7166666666667,0,"Dec",0.137217760142545,0.450501302083333,0.486753472222222,-3.7075
2017-01-04,"3","A",1,35,-13.1331666666667,-7.95283333333333,15.4208333333334,0,"Dec",0.162621007727196,-6.38190538194444,-6.39097222222222,-8.70875
2017-01-05,"3","A",1,36,-15.3155,-10.3743333333333,15.5166666666667,0,"Dec",0.141073367207196,-8.41666015625,-8.55559027777778,-10.871875
2017-01-06,"3","A",1,37,-16.9316666666667,-11.3701666666667,15.675,0,"Dec",0.14186361815326,-10.3029600694444,-10.4506770833333,-12.253125
2017-01-07,"3","A",1,38,-17.0821666666667,-6.26133333333333,15.7291666666667,0,"Dec",0.116656539675666,-8.96842013888889,-8.97717013888889,-12.778125
2017-01-08,"3","A",1,39,-16.7528333333333,-6.175,15.6125,0,"Dec",0.123240125361455,-8.18841145833333,-8.20355902777778,-12.99625
2017-01-09,"3","A",1,40,-5.853,-0.218,15.1375,0,"Dec",0.130454289739529,-2.71239583333333,-2.72112847222222,-5.270625
2017-01-10,"3","A",1,41,-5.68583333333333,5.871,14.6,0,"Dec",0.090579052309205,0.00718098958333333,0.00736111111111111,-2.290625
2017-01-11,"3","A",1,42,-5.73416666666667,3.36433333333333,14.8208333333334,0,"Dec",0.156606611707013,-1.59147135416667,-1.46100694444444,-3.38875
2017-01-12,"3","A",1,43,-9.5515,-1.9735,15.0666666666667,0,"Dec",0.0749147118832687,-3.35542751736111,-3.28991319444444,-5.763125
2017-01-13,"3","A",1,44,-11.5946666666667,-7.17283333333333,14.9291666666667,0,"Dec",0.0777806022321492,-5.88355836236934,-5.72158536585366,-7.28125
2017-01-14,"3","A",1,45,-8.17433333333333,1.21833333333333,15.1583333333333,0,"Dec",0.0889041480338904,-3.42865885416667,-3.28741319444444,-5.871875
2017-01-15,"3","A",1,46,-9.8705,5.15016666666667,14.8375,0,"Dec",NA,-2.95199435763889,-2.83822916666667,-7.130625
2017-01-16,"3","A",1,47,-3.33833333333333,2.953,15.1708333333334,0,"Dec",NA,-0.751553819444444,-0.769097222222222,-3.059375
2017-01-17,"3","A",1,48,0.960333333333333,4.06783333333333,15.225,0,"Dec",NA,0.199954427083333,0.16375,-0.0275
2017-01-18,"3","A",1,49,2.21933333333333,4.33283333333333,13.8375,0,"Dec",NA,0.367003038194444,0.359861111111111,-0.008125
2017-01-19,"3","A",1,50,1.21966666666667,4.5955,13.9833333333333,0,"Dec",0.124741096111446,0.399186970338983,0.363707627118644,0.160625
2017-01-20,"3","A",1,51,1.52083333333333,5.411,13.7666666666667,0,"Dec",0.207207306139747,0.746911892361111,0.741649305555556,0.2375
2017-01-21,"3","A",1,52,2.2345,9.44033333333333,13.8541666666667,0,"Dec",0.187156261894651,1.39792553191489,1.38001773049645,0.430625
2017-01-22,"3","A",1,53,4.47633333333333,7.83033333333333,13.875,0,"Dec",0.0764936971861731,1.73901909722222,1.68644097222222,0.891875
2017-01-23,"3","A",1,54,4.2855,6.74983333333333,14.0416666666667,0,"Dec",0.0862316383133011,1.67937934027778,1.62197916666667,0.958125
2017-01-24,"3","A",1,55,0.324166666666667,5.17966666666667,13.875,0,"Dec",0.110447374990713,1.28445746527778,1.24039930555556,-0.15
2017-01-25,"3","A",1,56,0.108166666666667,0.703166666666667,17.45,0,"Dec",0.0655237728592599,-0.183566433566434,-0.191048951048951,-0.23
2017-01-26,"3","A",1,57,0.122833333333333,2.765,17.6416666666667,0,"Dec",0.0773777736792921,-0.137204181494662,-0.145943060498221,-0.19375
2017-01-27,"3","A",1,58,-3.97416666666667,-0.2645,17.9958333333333,0,"Dec",0.0775296333460045,-0.449633246527778,-0.382291666666667,-0.943125
2017-01-28,"3","A",1,59,-3.532,0.108833333333333,18.1583333333334,0,"Dec",0.0718788573025269,-0.523940972222222,-0.484027777777778,-0.8725
2017-01-29,"3","A",1,60,-7.21933333333333,-0.834833333333333,17.8333333333333,0,"Dec",0.0861244672680951,-0.695646701388889,-0.647881944444444,-1.691875
2017-01-30,"3","A",1,61,-12.6531666666667,-0.0695,18.025,0,"Dec",0.0828798147450116,-1.45914473684211,-1.36884210526316,-2.96625
2017-01-31,"3","A",1,62,0.473,5.63966666666667,17.8958333333333,0,"Dec",0.0732529499629544,-0.137321428571429,-0.135574912891986,-0.329375
2017-02-01,"3","A",1,63,-7.2855,4.99843137254902,17.3166666666667,0,"Dec",0.0893067292212591,-0.223846863468635,-0.20970479704797,-0.515
2017-02-02,"3","A",1,64,-9.9385,-3.5725,17.2541666666666,0,"Dec",0.107216301663495,-1.75185329861111,-1.62746527777778,-2.828125
2017-02-03,"3","A",1,65,-10.1668333333333,-1.46466666666667,17.5708333333333,0,"Dec",0.0859274775837192,-2.18457899305556,-2.05800347222222,-3.208125
